Data-Time-GMT-07,IS_3_TB,OS_3_TB,PP_1_OS,SL_IS_2,SL_OS_2
6/5/19 12:00,NA,NA,66.193,NA,NA
6/5/19 12:15,NA,NA,66.022,NA,NA
6/5/19 12:30,NA,NA,65.851,NA,NA
6/5/19 12:45,NA,NA,65.851,NA,NA
6/5/19 13:00,NA,NA,65.509,NA,NA
6/5/19 13:15,NA,NA,65.167,NA,NA
6/5/19 13:30,NA,NA,64.481,NA,NA
6/5/19 13:45,NA,NA,62.94,NA,NA
6/5/19 14:00,NA,NA,61.398,NA,NA
6/5/19 14:15,NA,NA,60.368,NA,NA
6/5/19 14:30,NA,NA,60.024,NA,NA
6/5/19 14:45,NA,NA,60.024,NA,NA
6/5/19 15:00,NA,NA,60.368,NA,NA
6/5/19 15:15,NA,NA,59.68,NA,NA
6/5/19 15:30,NA,NA,59.337,NA,NA
6/5/19 15:45,NA,NA,59.337,NA,NA
6/5/19 16:00,NA,NA,59.337,NA,NA
6/5/19 16:15,NA,NA,59.164,NA,NA
6/5/19 16:30,NA,NA,59.164,NA,NA
6/5/19 16:45,NA,NA,59.508,NA,NA
6/5/19 17:00,NA,NA,59.851,NA,NA
6/5/19 17:15,NA,NA,60.195,NA,NA
6/5/19 17:30,NA,NA,60.539,NA,NA
6/5/19 17:45,NA,NA,60.539,NA,NA
6/5/19 18:00,NA,NA,60.368,NA,NA
6/5/19 18:15,NA,NA,59.851,NA,NA
6/5/19 18:30,NA,NA,59.851,NA,NA
6/5/19 18:45,NA,NA,59.68,NA,NA
6/5/19 19:00,NA,NA,59.164,NA,NA
6/5/19 19:15,NA,NA,58.993,NA,NA
6/5/19 19:30,NA,NA,58.82,NA,NA
6/5/19 19:45,NA,NA,58.82,NA,NA
6/5/19 20:00,NA,NA,58.647,NA,NA
6/5/19 20:15,NA,NA,58.647,NA,NA
6/5/19 20:30,NA,NA,58.647,NA,NA
6/5/19 20:45,NA,NA,58.82,NA,NA
6/5/19 21:00,NA,NA,58.82,NA,NA
6/5/19 21:15,NA,NA,59.164,NA,NA
6/5/19 21:30,NA,NA,59.164,NA,NA
6/5/19 21:45,NA,NA,59.337,NA,NA
6/5/19 22:00,NA,NA,59.508,NA,NA
6/5/19 22:15,NA,NA,59.508,NA,NA
6/5/19 22:30,NA,NA,59.164,NA,NA
6/5/19 22:45,NA,NA,58.476,NA,NA
6/5/19 23:00,NA,NA,57.958,NA,NA
6/5/19 23:15,NA,NA,57.785,NA,NA
6/5/19 23:30,NA,NA,57.785,NA,NA
6/5/19 23:45,NA,NA,57.785,NA,NA
6/6/19 0:00,NA,NA,57.614,NA,NA
6/6/19 0:15,NA,NA,57.441,NA,NA
6/6/19 0:30,NA,NA,57.096,NA,NA
6/6/19 0:45,NA,NA,56.923,NA,NA
6/6/19 1:00,NA,NA,56.923,NA,NA
6/6/19 1:15,NA,NA,56.75,NA,NA
6/6/19 1:30,NA,NA,56.75,NA,NA
6/6/19 1:45,NA,NA,56.75,NA,NA
6/6/19 2:00,NA,NA,56.577,NA,NA
6/6/19 2:15,NA,NA,56.577,NA,NA
6/6/19 2:30,NA,NA,56.577,NA,NA
6/6/19 2:45,NA,NA,56.75,NA,NA
6/6/19 3:00,NA,NA,56.75,NA,NA
6/6/19 3:15,NA,NA,56.75,NA,NA
6/6/19 3:30,NA,NA,56.75,NA,NA
6/6/19 3:45,NA,NA,56.75,NA,NA
6/6/19 4:00,NA,NA,56.75,NA,NA
6/6/19 4:15,NA,NA,56.75,NA,NA
6/6/19 4:30,NA,NA,56.75,NA,NA
6/6/19 4:45,NA,NA,56.75,NA,NA
6/6/19 5:00,NA,NA,56.75,NA,NA
6/6/19 5:15,NA,NA,56.75,NA,NA
6/6/19 5:30,NA,NA,56.75,NA,NA
6/6/19 5:45,NA,NA,56.75,NA,NA
6/6/19 6:00,NA,NA,56.75,NA,NA
6/6/19 6:15,NA,NA,56.577,NA,NA
6/6/19 6:30,NA,NA,56.577,NA,NA
6/6/19 6:45,NA,NA,56.577,NA,NA
6/6/19 7:00,NA,NA,56.577,NA,NA
6/6/19 7:15,NA,NA,56.577,NA,NA
6/6/19 7:30,NA,NA,56.577,NA,NA
6/6/19 7:45,NA,NA,56.577,NA,NA
6/6/19 8:00,NA,NA,56.577,NA,NA
6/6/19 8:15,NA,NA,56.75,NA,NA
6/6/19 8:30,NA,NA,57.096,NA,NA
6/6/19 8:45,NA,NA,57.614,NA,NA
6/6/19 9:00,NA,NA,58.303,NA,NA
6/6/19 9:15,NA,NA,61.741,NA,NA
6/6/19 9:30,NA,NA,61.227,NA,NA
6/6/19 9:45,NA,NA,64.31,NA,NA
6/6/19 10:00,NA,NA,67.392,NA,NA
6/6/19 10:15,NA,NA,65.167,NA,NA
6/6/19 10:30,NA,NA,65.68,NA,NA
6/6/19 10:45,NA,NA,68.592,NA,NA
6/6/19 11:00,NA,NA,69.278,NA,NA
6/6/19 11:15,NA,NA,67.564,NA,NA
6/6/19 11:30,NA,NA,65.338,NA,NA
6/6/19 11:45,NA,NA,64.652,NA,NA
6/6/19 12:00,NA,NA,64.996,NA,NA
6/6/19 12:15,NA,NA,64.139,NA,NA
6/6/19 12:30,NA,NA,63.797,NA,NA
6/6/19 12:45,NA,NA,64.139,NA,NA
6/6/19 13:00,NA,NA,64.139,NA,NA
6/6/19 13:15,NA,NA,64.139,NA,NA
6/6/19 13:30,NA,NA,63.455,NA,NA
6/6/19 13:45,NA,NA,63.282,NA,NA
6/6/19 14:00,NA,NA,63.111,NA,NA
6/6/19 14:15,NA,NA,62.94,NA,NA
6/6/19 14:30,NA,NA,62.425,NA,NA
6/6/19 14:45,NA,NA,62.425,NA,NA
6/6/19 15:00,NA,NA,62.425,NA,NA
6/6/19 15:15,NA,NA,61.569,NA,NA
6/6/19 15:30,NA,NA,60.883,NA,NA
6/6/19 15:45,NA,NA,60.195,NA,NA
6/6/19 16:00,NA,NA,60.368,NA,NA
6/6/19 16:15,NA,NA,59.68,NA,NA
6/6/19 16:30,NA,NA,59.164,NA,NA
6/6/19 16:45,NA,NA,58.993,NA,NA
6/6/19 17:00,NA,NA,58.82,NA,NA
6/6/19 17:15,NA,NA,58.303,NA,NA
6/6/19 17:30,NA,NA,57.785,NA,NA
6/6/19 17:45,NA,NA,57.785,NA,NA
6/6/19 18:00,NA,NA,57.785,NA,NA
6/6/19 18:15,NA,NA,58.131,NA,NA
6/6/19 18:30,NA,NA,57.958,NA,NA
6/6/19 18:45,NA,NA,57.785,NA,NA
6/6/19 19:00,NA,NA,57.785,NA,NA
6/6/19 19:15,NA,NA,57.614,NA,NA
6/6/19 19:30,NA,NA,57.441,NA,NA
6/6/19 19:45,NA,NA,57.441,NA,NA
6/6/19 20:00,NA,NA,57.268,NA,NA
6/6/19 20:15,NA,NA,57.441,NA,NA
6/6/19 20:30,NA,NA,57.614,NA,NA
6/6/19 20:45,NA,NA,57.785,NA,NA
6/6/19 21:00,NA,NA,57.958,NA,NA
6/6/19 21:15,NA,NA,57.958,NA,NA
6/6/19 21:30,NA,NA,57.958,NA,NA
6/6/19 21:45,NA,NA,57.958,NA,NA
6/6/19 22:00,NA,NA,57.958,NA,NA
6/6/19 22:15,NA,NA,58.131,NA,NA
6/6/19 22:30,NA,NA,58.131,NA,NA
6/6/19 22:45,NA,NA,58.303,NA,NA
6/6/19 23:00,NA,NA,58.476,NA,NA
6/6/19 23:15,NA,NA,58.476,NA,NA
6/6/19 23:30,NA,NA,58.476,NA,NA
6/6/19 23:45,NA,NA,58.476,NA,NA
6/7/19 0:00,NA,NA,58.647,NA,NA
6/7/19 0:15,NA,NA,58.647,NA,NA
6/7/19 0:30,NA,NA,58.476,NA,NA
6/7/19 0:45,NA,NA,58.131,NA,NA
6/7/19 1:00,NA,NA,57.958,NA,NA
6/7/19 1:15,NA,NA,57.785,NA,NA
6/7/19 1:30,NA,NA,57.614,NA,NA
6/7/19 1:45,NA,NA,57.614,NA,NA
6/7/19 2:00,NA,NA,57.441,NA,NA
6/7/19 2:15,NA,NA,57.268,NA,NA
6/7/19 2:30,NA,NA,57.096,NA,NA
6/7/19 2:45,NA,NA,57.096,NA,NA
6/7/19 3:00,NA,NA,57.096,NA,NA
6/7/19 3:15,NA,NA,57.096,NA,NA
6/7/19 3:30,NA,NA,56.923,NA,NA
6/7/19 3:45,NA,NA,56.75,NA,NA
6/7/19 4:00,NA,NA,56.75,NA,NA
6/7/19 4:15,NA,NA,56.577,NA,NA
6/7/19 4:30,NA,NA,56.577,NA,NA
6/7/19 4:45,NA,NA,56.577,NA,NA
6/7/19 5:00,NA,NA,56.404,NA,NA
6/7/19 5:15,NA,NA,56.404,NA,NA
6/7/19 5:30,NA,NA,56.404,NA,NA
6/7/19 5:45,NA,NA,56.404,NA,NA
6/7/19 6:00,NA,NA,56.23,NA,NA
6/7/19 6:15,NA,NA,56.23,NA,NA
6/7/19 6:30,NA,NA,56.057,NA,NA
6/7/19 6:45,NA,NA,56.23,NA,NA
6/7/19 7:00,NA,NA,56.057,NA,NA
6/7/19 7:15,NA,NA,56.23,NA,NA
6/7/19 7:30,NA,NA,56.404,NA,NA
6/7/19 7:45,NA,NA,56.404,NA,NA
6/7/19 8:00,NA,NA,56.577,NA,NA
6/7/19 8:15,NA,NA,56.75,NA,NA
6/7/19 8:30,NA,NA,56.923,NA,NA
6/7/19 8:45,NA,NA,57.441,NA,NA
6/7/19 9:00,NA,NA,58.131,NA,NA
6/7/19 9:15,NA,NA,58.82,NA,NA
6/7/19 9:30,NA,NA,59.68,NA,NA
6/7/19 9:45,NA,NA,61.054,NA,NA
6/7/19 10:00,NA,NA,64.31,NA,NA
6/7/19 10:15,NA,NA,67.735,NA,NA
6/7/19 10:30,NA,NA,69.278,NA,NA
6/7/19 10:45,NA,NA,68.763,NA,NA
6/7/19 11:00,NA,NA,67.05,NA,NA
6/7/19 11:15,NA,NA,66.022,NA,NA
6/7/19 11:30,NA,NA,67.735,NA,NA
6/7/19 11:45,NA,NA,70.48,NA,NA
6/7/19 12:00,84.654,82.864,73.753,NA,NA
6/7/19 12:15,85.014,82.864,68.592,NA,NA
6/7/19 12:30,85.554,83.221,66.366,NA,NA
6/7/19 12:45,79.151,83.399,66.022,NA,NA
6/7/19 13:00,73.926,81.975,66.193,NA,NA
6/7/19 13:15,72.199,73.926,65.338,NA,NA
6/7/19 13:30,72.028,72.545,65.509,NA,NA
6/7/19 13:45,71.168,71.339,65.338,NA,NA
6/7/19 14:00,70.651,70.48,65.851,NA,NA
6/7/19 14:15,70.137,70.48,65.509,NA,NA
6/7/19 14:30,69.964,70.137,63.111,NA,NA
6/7/19 14:45,69.449,69.449,62.598,NA,NA
6/7/19 15:00,69.449,69.278,62.083,NA,NA
6/7/19 15:15,68.592,68.421,61.912,NA,NA
6/7/19 15:30,68.077,68.077,61.741,NA,NA
6/7/19 15:45,68.248,68.077,61.741,NA,NA
6/7/19 16:00,67.906,67.735,61.912,NA,NA
6/7/19 16:15,67.735,67.564,60.024,NA,NA
6/7/19 16:30,67.735,67.564,59.337,NA,NA
6/7/19 16:45,67.564,67.564,58.993,NA,NA
6/7/19 17:00,67.564,67.392,58.647,NA,NA
6/7/19 17:15,66.879,66.537,58.303,NA,NA
6/7/19 17:30,65.851,65.851,57.614,NA,NA
6/7/19 17:45,65.851,65.68,57.441,NA,NA
6/7/19 18:00,65.851,65.68,57.268,NA,NA
6/7/19 18:15,66.022,65.851,57.096,NA,NA
6/7/19 18:30,66.022,66.022,56.923,NA,NA
6/7/19 18:45,66.193,66.022,56.75,NA,NA
6/7/19 19:00,66.022,65.851,56.75,NA,NA
6/7/19 19:15,65.851,65.68,57.096,NA,NA
6/7/19 19:30,65.851,65.68,57.268,NA,NA
6/7/19 19:45,65.68,65.68,57.096,NA,NA
6/7/19 20:00,65.68,65.509,56.923,NA,NA
6/7/19 20:15,65.509,65.338,56.923,NA,NA
6/7/19 20:30,65.509,65.338,56.923,NA,NA
6/7/19 20:45,65.509,65.338,56.75,NA,NA
6/7/19 21:00,65.509,65.338,56.75,NA,NA
6/7/19 21:15,65.338,65.338,56.75,NA,NA
6/7/19 21:30,65.338,65.167,56.75,NA,NA
6/7/19 21:45,65.167,65.167,56.923,NA,NA
6/7/19 22:00,64.996,64.996,57.441,NA,NA
6/7/19 22:15,64.825,64.825,57.958,NA,NA
6/7/19 22:30,64.825,64.652,58.131,NA,NA
6/7/19 22:45,64.652,64.652,58.131,NA,NA
6/7/19 23:00,64.652,64.481,57.958,NA,NA
6/7/19 23:15,64.481,64.139,57.614,NA,NA
6/7/19 23:30,64.31,64.139,57.441,NA,NA
6/7/19 23:45,64.31,64.139,57.614,NA,NA
6/8/19 0:00,64.139,63.968,58.131,NA,NA
6/8/19 0:15,64.139,63.968,58.647,NA,NA
6/8/19 0:30,64.139,64.31,58.82,NA,NA
6/8/19 0:45,64.481,64.31,58.647,NA,NA
6/8/19 1:00,64.31,64.139,58.476,NA,NA
6/8/19 1:15,64.31,64.139,58.303,NA,NA
6/8/19 1:30,64.31,64.139,58.131,NA,NA
6/8/19 1:45,64.31,64.139,57.958,NA,NA
6/8/19 2:00,64.139,63.968,57.441,NA,NA
6/8/19 2:15,64.139,63.968,57.441,NA,NA
6/8/19 2:30,64.31,64.139,57.268,NA,NA
6/8/19 2:45,64.481,64.139,56.923,NA,NA
6/8/19 3:00,64.481,64.31,56.75,NA,NA
6/8/19 3:15,64.481,64.31,56.577,NA,NA
6/8/19 3:30,64.481,64.31,56.404,NA,NA
6/8/19 3:45,64.481,64.31,56.23,NA,NA
6/8/19 4:00,64.31,64.139,56.23,NA,NA
6/8/19 4:15,64.31,64.139,56.057,NA,NA
6/8/19 4:30,64.139,63.968,56.057,NA,NA
6/8/19 4:45,64.139,63.968,56.057,NA,NA
6/8/19 5:00,64.139,63.968,56.057,NA,NA
6/8/19 5:15,64.139,63.797,56.057,NA,NA
6/8/19 5:30,63.968,63.797,56.057,NA,NA
6/8/19 5:45,63.968,63.797,56.057,NA,NA
6/8/19 6:00,63.968,63.626,56.057,NA,NA
6/8/19 6:15,63.797,63.626,56.23,NA,NA
6/8/19 6:30,63.797,63.626,56.23,NA,NA
6/8/19 6:45,63.626,63.455,56.404,NA,NA
6/8/19 7:00,63.626,63.455,56.577,NA,NA
6/8/19 7:15,63.626,63.626,56.577,NA,NA
6/8/19 7:30,63.626,63.626,56.75,NA,NA
6/8/19 7:45,63.797,63.797,56.923,NA,NA
6/8/19 8:00,63.968,63.968,57.096,NA,NA
6/8/19 8:15,64.31,64.139,57.441,NA,NA
6/8/19 8:30,64.652,64.481,57.785,NA,NA
6/8/19 8:45,65.167,65.167,58.131,NA,NA
6/8/19 9:00,65.851,65.851,58.647,NA,NA
6/8/19 9:15,66.193,67.392,59.508,NA,NA
6/8/19 9:30,67.735,69.793,60.368,NA,NA
6/8/19 9:45,69.622,77.05,61.227,NA,NA
6/8/19 10:00,71.856,77.923,61.741,NA,NA
6/8/19 10:15,73.234,84.295,63.455,NA,NA
6/8/19 10:30,77.05,87.186,66.708,NA,NA
6/8/19 10:45,75.312,87.552,70.48,NA,NA
6/8/19 11:00,73.58,87.186,70.995,NA,NA
6/8/19 11:15,79.502,87.004,70.651,NA,NA
6/8/19 11:30,85.194,87.733,71.856,NA,NA
6/8/19 11:45,87.733,88.65,73.926,NA,NA
6/8/19 12:00,87.004,88.833,75.484,NA,NA
6/8/19 12:15,87.915,89.938,77.574,NA,NA
6/8/19 12:30,89.2,90.68,79.502,NA,NA
6/8/19 12:45,88.833,90.867,79.678,NA,NA
6/8/19 13:00,89.2,92.174,76.528,NA,NA
6/8/19 13:15,89.384,92.174,72.372,NA,NA
6/8/19 13:30,89.2,92.926,71.339,NA,NA
6/8/19 13:45,79.151,87.368,72.199,NA,NA
6/8/19 14:00,76.354,77.574,72.545,NA,NA
6/8/19 14:15,75.832,75.312,72.199,NA,NA
6/8/19 14:30,75.312,75.139,71.856,NA,NA
6/8/19 14:45,72.891,73.234,70.995,NA,NA
6/8/19 15:00,71.339,71.339,69.278,NA,NA
6/8/19 15:15,68.934,70.651,65.68,NA,NA
6/8/19 15:30,67.05,67.735,64.139,NA,NA
6/8/19 15:45,66.537,66.708,63.797,NA,NA
6/8/19 16:00,66.193,66.193,63.626,NA,NA
6/8/19 16:15,66.366,66.366,63.282,NA,NA
6/8/19 16:30,66.537,66.537,61.398,NA,NA
6/8/19 16:45,66.708,66.708,60.195,NA,NA
6/8/19 17:00,66.708,66.537,57.785,NA,NA
6/8/19 17:15,67.05,67.05,57.614,NA,NA
6/8/19 17:30,67.05,67.05,57.614,NA,NA
6/8/19 17:45,67.05,66.879,56.23,NA,NA
6/8/19 18:00,67.05,66.879,56.577,NA,NA
6/8/19 18:15,67.05,66.708,56.23,NA,NA
6/8/19 18:30,67.05,66.879,56.23,NA,NA
6/8/19 18:45,67.05,67.05,55.884,NA,NA
6/8/19 19:00,67.05,66.879,55.711,NA,NA
6/8/19 19:15,66.879,66.708,55.364,NA,NA
6/8/19 19:30,66.708,66.537,55.364,NA,NA
6/8/19 19:45,66.366,66.193,55.711,NA,NA
6/8/19 20:00,66.366,66.193,56.23,NA,NA
6/8/19 20:15,66.366,66.193,55.884,NA,NA
6/8/19 20:30,66.366,66.193,56.057,NA,NA
6/8/19 20:45,66.366,66.193,56.23,NA,NA
6/8/19 21:00,66.193,66.022,56.057,NA,NA
6/8/19 21:15,66.366,66.193,56.057,NA,NA
6/8/19 21:30,66.366,66.193,56.057,NA,NA
6/8/19 21:45,66.366,66.022,56.23,NA,NA
6/8/19 22:00,66.366,66.022,56.23,NA,NA
6/8/19 22:15,66.022,65.851,56.23,NA,NA
6/8/19 22:30,66.022,65.851,56.404,NA,NA
6/8/19 22:45,66.193,65.851,56.923,NA,NA
6/8/19 23:00,66.193,65.851,57.096,NA,NA
6/8/19 23:15,66.022,65.509,57.785,NA,NA
6/8/19 23:30,65.851,65.509,58.647,NA,NA
6/8/19 23:45,65.851,65.509,58.993,NA,NA
6/9/19 0:00,65.68,65.509,59.164,NA,NA
6/9/19 0:15,65.68,65.338,59.164,NA,NA
6/9/19 0:30,65.509,65.338,59.337,NA,NA
6/9/19 0:45,65.509,65.338,59.508,NA,NA
6/9/19 1:00,65.509,65.338,59.68,NA,NA
6/9/19 1:15,65.68,65.509,59.164,NA,NA
6/9/19 1:30,65.509,65.167,58.131,NA,NA
6/9/19 1:45,65.338,65.167,58.82,NA,NA
6/9/19 2:00,65.338,64.996,58.647,NA,NA
6/9/19 2:15,65.167,64.825,57.785,NA,NA
6/9/19 2:30,65.851,65.338,57.614,NA,NA
6/9/19 2:45,66.022,65.68,57.614,NA,NA
6/9/19 3:00,66.022,65.68,57.096,NA,NA
6/9/19 3:15,65.851,65.68,56.923,NA,NA
6/9/19 3:30,65.851,65.68,57.096,NA,NA
6/9/19 3:45,65.851,65.68,57.096,NA,NA
6/9/19 4:00,65.851,65.68,56.923,NA,NA
6/9/19 4:15,65.851,65.68,56.577,NA,NA
6/9/19 4:30,65.851,65.68,56.577,NA,NA
6/9/19 4:45,65.851,65.68,56.404,NA,NA
6/9/19 5:00,65.68,65.509,56.23,NA,NA
6/9/19 5:15,65.509,65.338,56.057,NA,NA
6/9/19 5:30,65.338,65.167,56.057,NA,NA
6/9/19 5:45,65.167,64.996,56.057,NA,NA
6/9/19 6:00,65.167,65.167,56.057,NA,NA
6/9/19 6:15,65.338,65.167,56.057,NA,NA
6/9/19 6:30,65.338,65.167,56.057,NA,NA
6/9/19 6:45,65.338,65.167,56.057,NA,NA
6/9/19 7:00,65.167,64.996,56.23,NA,NA
6/9/19 7:15,65.167,64.996,56.404,NA,NA
6/9/19 7:30,65.167,65.167,56.577,NA,NA
6/9/19 7:45,65.338,65.509,56.577,NA,NA
6/9/19 8:00,65.509,65.509,56.75,NA,NA
6/9/19 8:15,65.68,65.68,57.096,NA,NA
6/9/19 8:30,65.851,65.851,57.268,NA,NA
6/9/19 8:45,66.193,66.022,57.441,NA,NA
6/9/19 9:00,66.366,66.366,57.614,NA,NA
6/9/19 9:15,66.708,66.708,57.785,NA,NA
6/9/19 9:30,67.392,67.221,58.131,NA,NA
6/9/19 9:45,67.906,68.077,58.647,NA,NA
6/9/19 10:00,68.592,69.278,58.82,NA,NA
6/9/19 10:15,69.107,70.48,59.337,NA,NA
6/9/19 10:30,70.308,73.407,60.368,NA,NA
6/9/19 10:45,72.891,81.797,61.912,NA,NA
6/9/19 11:00,76.354,91.24,63.282,NA,NA
6/9/19 11:15,81.621,98.897,65.851,NA,NA
6/9/19 11:30,82.686,96.168,66.879,NA,NA
6/9/19 11:45,85.915,97.137,66.022,NA,NA
6/9/19 12:00,89.017,97.916,75.659,NA,NA
6/9/19 12:15,89.017,97.525,82.686,NA,NA
6/9/19 12:30,89.2,94.253,80.382,NA,NA
6/9/19 12:45,92.737,95.4,77.574,NA,NA
6/9/19 13:00,94.253,97.137,74.446,NA,NA
6/9/19 13:15,94.633,95.976,72.372,NA,NA
6/9/19 13:30,92.926,94.444,71.683,NA,NA
6/9/19 13:45,94.825,95.016,71.168,NA,NA
6/9/19 14:00,85.374,90.68,71.339,NA,NA
6/9/19 14:15,81.797,85.374,72.199,NA,NA
6/9/19 14:30,80.382,81.797,70.824,NA,NA
6/9/19 14:45,79.326,79.853,69.964,NA,NA
6/9/19 15:00,76.876,78.098,69.278,NA,NA
6/9/19 15:15,73.926,76.006,70.48,NA,NA
6/9/19 15:30,71.683,72.545,67.735,NA,NA
6/9/19 15:45,70.824,70.824,67.05,NA,NA
6/9/19 16:00,70.308,70.48,66.708,NA,NA
6/9/19 16:15,69.622,70.137,66.193,NA,NA
6/9/19 16:30,69.449,69.449,65.509,NA,NA
6/9/19 16:45,68.934,69.107,64.481,NA,NA
6/9/19 17:00,68.763,68.934,62.94,NA,NA
6/9/19 17:15,68.421,68.421,61.398,NA,NA
6/9/19 17:30,68.421,68.421,59.68,NA,NA
6/9/19 17:45,68.248,68.248,58.647,NA,NA
6/9/19 18:00,68.421,68.421,57.268,NA,NA
6/9/19 18:15,68.077,67.906,56.923,NA,NA
6/9/19 18:30,68.077,68.077,56.23,NA,NA
6/9/19 18:45,68.077,68.077,55.711,NA,NA
6/9/19 19:00,68.077,67.906,55.189,NA,NA
6/9/19 19:15,67.906,67.735,54.842,NA,NA
6/9/19 19:30,67.906,67.906,54.495,NA,NA
6/9/19 19:45,68.077,67.906,54.495,NA,NA
6/9/19 20:00,68.077,67.906,54.322,NA,NA
6/9/19 20:15,68.077,67.906,54.147,NA,NA
6/9/19 20:30,68.077,67.906,54.322,NA,NA
6/9/19 20:45,68.077,67.906,54.322,NA,NA
6/9/19 21:00,67.906,67.735,55.364,NA,NA
6/9/19 21:15,67.906,67.735,55.537,NA,NA
6/9/19 21:30,67.906,67.735,55.364,NA,NA
6/9/19 21:45,67.906,67.735,55.537,NA,NA
6/9/19 22:00,67.906,67.735,55.711,NA,NA
6/9/19 22:15,67.906,67.735,56.057,NA,NA
6/9/19 22:30,67.906,67.735,56.057,NA,NA
6/9/19 22:45,67.735,67.564,56.23,NA,NA
6/9/19 23:00,67.735,67.564,56.404,NA,NA
6/9/19 23:15,67.564,67.392,56.577,NA,NA
6/9/19 23:30,67.564,67.564,57.096,NA,NA
6/9/19 23:45,67.564,67.392,57.441,NA,NA
6/10/19 0:00,67.564,67.392,57.614,NA,NA
6/10/19 0:15,67.735,67.564,57.958,NA,NA
6/10/19 0:30,67.735,67.735,58.131,NA,NA
6/10/19 0:45,67.906,67.906,58.303,NA,NA
6/10/19 1:00,67.735,67.392,58.476,NA,NA
6/10/19 1:15,67.564,67.392,58.303,NA,NA
6/10/19 1:30,67.564,67.392,58.303,NA,NA
6/10/19 1:45,67.735,67.564,59.337,NA,NA
6/10/19 2:00,67.735,67.564,59.851,NA,NA
6/10/19 2:15,67.735,67.735,60.024,NA,NA
6/10/19 2:30,67.906,67.735,60.195,NA,NA
6/10/19 2:45,67.735,67.735,58.82,NA,NA
6/10/19 3:00,67.735,67.564,59.164,NA,NA
6/10/19 3:15,67.735,67.564,59.68,NA,NA
6/10/19 3:30,67.735,67.564,59.164,NA,NA
6/10/19 3:45,67.735,67.392,58.82,NA,NA
6/10/19 4:00,67.564,67.392,58.647,NA,NA
6/10/19 4:15,67.392,67.221,58.131,NA,NA
6/10/19 4:30,67.221,67.05,57.614,NA,NA
6/10/19 4:45,67.05,66.879,57.785,NA,NA
6/10/19 5:00,67.05,66.708,57.785,NA,NA
6/10/19 5:15,66.879,66.708,57.614,NA,NA
6/10/19 5:30,66.879,66.708,57.441,NA,NA
6/10/19 5:45,67.05,66.879,57.268,NA,NA
6/10/19 6:00,67.05,66.879,57.268,NA,NA
6/10/19 6:15,67.05,66.879,57.268,NA,NA
6/10/19 6:30,67.05,66.879,57.268,NA,NA
6/10/19 6:45,66.879,66.879,57.268,NA,NA
6/10/19 7:00,66.879,66.708,57.268,NA,NA
6/10/19 7:15,66.708,66.708,57.268,NA,NA
6/10/19 7:30,66.879,66.879,57.441,NA,NA
6/10/19 7:45,67.05,66.879,57.441,NA,NA
6/10/19 8:00,67.05,67.05,57.614,NA,NA
6/10/19 8:15,67.05,67.05,57.785,NA,NA
6/10/19 8:30,67.221,67.221,57.958,NA,NA
6/10/19 8:45,67.392,67.392,58.303,NA,NA
6/10/19 9:00,67.564,67.735,58.476,NA,NA
6/10/19 9:15,67.906,68.077,58.647,NA,NA
6/10/19 9:30,68.248,68.421,58.647,NA,NA
6/10/19 9:45,68.592,68.763,58.82,NA,NA
6/10/19 10:00,69.278,69.449,59.164,NA,NA
6/10/19 10:15,69.793,69.964,59.68,NA,NA
6/10/19 10:30,70.651,70.824,60.539,NA,NA
6/10/19 10:45,71.683,71.683,61.398,NA,NA
6/10/19 11:00,72.545,72.199,62.598,NA,NA
6/10/19 11:15,73.753,73.926,63.282,NA,NA
6/10/19 11:30,74.791,75.312,64.481,NA,NA
6/10/19 11:45,75.139,79.678,65.68,NA,NA
6/10/19 12:00,78.274,85.735,66.366,NA,NA
6/10/19 12:15,78.975,97.916,67.392,NA,NA
6/10/19 12:30,84.474,113.814,69.964,NA,NA
6/10/19 12:45,92.174,119.158,72.372,NA,NA
6/10/19 13:00,94.633,118.441,74.619,NA,NA
6/10/19 13:15,95.59,119.397,74.271,NA,NA
6/10/19 13:30,92.737,109.828,74.791,NA,NA
6/10/19 13:45,92.363,106.835,74.271,NA,NA
6/10/19 14:00,96.361,105.994,74.098,NA,NA
6/10/19 14:15,92.174,96.555,74.271,NA,NA
6/10/19 14:30,87.186,92.363,74.271,NA,NA
6/10/19 14:45,85.014,87.004,73.234,NA,NA
6/10/19 15:00,82.864,84.474,73.58,NA,NA
6/10/19 15:15,79.853,81.442,72.199,NA,NA
6/10/19 15:30,77.749,79.678,72.028,NA,NA
6/10/19 15:45,76.354,77.749,71.168,NA,NA
6/10/19 16:00,75.484,76.703,70.137,NA,NA
6/10/19 16:15,74.098,74.791,69.278,NA,NA
6/10/19 16:30,74.098,74.446,67.735,NA,NA
6/10/19 16:45,73.926,74.619,67.221,NA,NA
6/10/19 17:00,73.753,74.446,66.366,NA,NA
6/10/19 17:15,72.028,72.545,65.338,NA,NA
6/10/19 17:30,72.199,72.545,64.652,NA,NA
6/10/19 17:45,72.199,72.372,62.254,NA,NA
6/10/19 18:00,72.199,72.028,61.227,NA,NA
6/10/19 18:15,72.028,71.856,59.508,NA,NA
6/10/19 18:30,71.856,71.856,57.785,NA,NA
6/10/19 18:45,71.683,71.683,57.096,NA,NA
6/10/19 19:00,71.168,70.995,56.404,NA,NA
6/10/19 19:15,70.995,70.824,55.884,NA,NA
6/10/19 19:30,70.824,70.651,55.537,NA,NA
